date,side,signal_ts,failure_ts,reassert_ts,entry_ts,entry,stop,exit_ts,exit,reason,risk,net_points,netR,dollars
2012-05-03,-1,2012-05-03 10:00:00,2012-05-03 10:45:00,2012-05-03 11:25:00,2012-05-03 11:30:00,5388.0,5392.5,2012-05-03 12:20:00,5373.75,thesis_flip,4.5,13.5,3.0,270.0
2012-05-04,-1,2012-05-04 09:55:00,2012-05-04 10:40:00,2012-05-04 11:00:00,2012-05-04 11:05:00,5320.5,5330.25,2012-05-04 11:55:00,5312.0,thesis_flip,9.75,7.75,0.7948717948717948,155.0
2012-05-10,-1,2012-05-10 10:10:00,2012-05-10 10:25:00,2012-05-10 10:50:00,2012-05-10 10:55:00,5275.5,5281.5,2012-05-10 11:25:00,5278.0,thesis_flip,6.0,-3.25,-0.5416666666666666,-65.0
2012-05-15,1,2012-05-15 10:20:00,2012-05-15 10:40:00,2012-05-15 11:30:00,2012-05-15 11:35:00,5262.5,5255.5,2012-05-15 12:50:00,5274.5,thesis_flip,7.0,11.25,1.6071428571428572,225.0
2012-05-16,1,2012-05-16 09:50:00,2012-05-16 10:25:00,2012-05-16 10:30:00,2012-05-16 10:35:00,5259.0,5247.75,2012-05-16 11:05:00,5247.75,stop,11.25,-12.0,-1.0666666666666667,-240.0
2012-05-17,-1,2012-05-17 09:45:00,2012-05-17 09:55:00,2012-05-17 10:00:00,2012-05-17 10:05:00,5210.25,5218.5,2012-05-17 10:15:00,5218.5,stop,8.25,-9.0,-1.0909090909090908,-180.0
2012-05-24,-1,2012-05-24 09:50:00,2012-05-24 10:10:00,2012-05-24 10:45:00,2012-05-24 10:50:00,5206.0,5212.75,2012-05-24 11:15:00,5209.25,thesis_flip,6.75,-4.0,-0.5925925925925926,-80.0
2012-06-04,-1,2012-06-04 09:45:00,2012-06-04 10:25:00,2012-06-04 11:05:00,2012-06-04 11:10:00,5121.75,5134.0,2012-06-04 12:40:00,5113.5,thesis_flip,12.25,7.5,0.6122448979591837,150.0
2012-06-05,1,2012-06-05 09:45:00,2012-06-05 10:10:00,2012-06-05 11:10:00,2012-06-05 11:15:00,5145.75,5136.25,2012-06-05 11:30:00,5143.0,thesis_flip,9.5,-3.5,-0.3684210526315789,-70.0
2012-06-07,-1,2012-06-07 10:00:00,2012-06-07 10:20:00,2012-06-07 10:35:00,2012-06-07 10:40:00,5214.5,5226.5,2012-06-07 11:05:00,5215.75,thesis_flip,12.0,-2.0,-0.16666666666666666,-40.0
2012-06-08,1,2012-06-08 09:55:00,2012-06-08 10:20:00,2012-06-08 10:30:00,2012-06-08 10:35:00,5204.5,5194.25,2012-06-08 11:10:00,5208.75,thesis_flip,10.25,3.5,0.34146341463414637,70.0
2012-06-14,1,2012-06-14 09:55:00,2012-06-14 10:35:00,2012-06-14 10:50:00,2012-06-14 10:55:00,5204.5,5194.75,2012-06-14 12:00:00,5206.5,thesis_flip,9.75,1.25,0.1282051282051282,25.0
2012-06-18,1,2012-06-18 10:00:00,2012-06-18 10:20:00,2012-06-18 10:25:00,2012-06-18 10:30:00,5251.25,5240.5,2012-06-18 11:10:00,5243.5,thesis_flip,10.75,-8.5,-0.7906976744186046,-170.0
2012-06-21,-1,2012-06-21 09:45:00,2012-06-21 10:10:00,2012-06-21 11:00:00,2012-06-21 11:05:00,5269.5,5281.25,2012-06-21 11:55:00,5258.5,thesis_flip,11.75,10.25,0.8723404255319149,205.0
2012-06-26,-1,2012-06-26 10:15:00,2012-06-26 11:00:00,2012-06-26 11:05:00,2012-06-26 11:10:00,5200.0,5211.5,2012-06-26 11:50:00,5211.5,stop,11.5,-12.25,-1.065217391304348,-245.0
2012-06-27,1,2012-06-27 10:05:00,2012-06-27 10:45:00,2012-06-27 10:55:00,2012-06-27 11:00:00,5236.75,5231.5,2012-06-27 11:15:00,5233.5,thesis_flip,5.25,-4.0,-0.7619047619047619,-80.0
2012-07-04,1,2012-07-04 09:50:00,2012-07-04 10:35:00,2012-07-04 11:05:00,2012-07-04 11:10:00,5312.25,5308.5,2012-07-04 11:25:00,5312.5,close,3.75,-0.5,-0.13333333333333333,-10.0
2012-07-09,-1,2012-07-09 09:50:00,2012-07-09 10:25:00,2012-07-09 10:30:00,2012-07-09 10:35:00,5263.25,5274.75,2012-07-09 10:50:00,5272.25,thesis_flip,11.5,-9.75,-0.8478260869565217,-195.0
2012-07-16,-1,2012-07-16 09:45:00,2012-07-16 10:10:00,2012-07-16 10:45:00,2012-07-16 10:50:00,5242.75,5247.0,2012-07-16 11:10:00,5247.0,stop,4.25,-5.0,-1.1764705882352942,-100.0
2012-07-17,-1,2012-07-17 09:45:00,2012-07-17 10:10:00,2012-07-17 10:35:00,2012-07-17 10:40:00,5222.25,5251.75,2012-07-17 10:55:00,5226.0,thesis_flip,29.5,-4.5,-0.15254237288135594,-90.0
2012-07-20,-1,2012-07-20 09:45:00,2012-07-20 10:25:00,2012-07-20 10:30:00,2012-07-20 10:35:00,5304.0,5316.75,2012-07-20 10:55:00,5306.5,thesis_flip,12.75,-3.25,-0.2549019607843137,-65.0
2012-08-01,-1,2012-08-01 09:45:00,2012-08-01 10:20:00,2012-08-01 11:20:00,2012-08-01 11:25:00,5306.75,5318.25,2012-08-01 12:20:00,5309.75,thesis_flip,11.5,-3.75,-0.32608695652173914,-75.0
2012-08-06,1,2012-08-06 09:45:00,2012-08-06 09:55:00,2012-08-06 10:05:00,2012-08-06 10:10:00,5361.75,5355.25,2012-08-06 13:05:00,5369.25,thesis_flip,6.5,6.75,1.0384615384615385,135.0
2012-08-17,1,2012-08-17 09:55:00,2012-08-17 10:25:00,2012-08-17 10:55:00,2012-08-17 11:00:00,5442.0,5438.0,2012-08-17 11:15:00,5439.0,thesis_flip,4.0,-3.75,-0.9375,-75.0
2012-08-21,1,2012-08-21 10:00:00,2012-08-21 10:15:00,2012-08-21 10:20:00,2012-08-21 10:25:00,5471.0,5467.0,2012-08-21 10:45:00,5469.75,thesis_flip,4.0,-2.0,-0.5,-40.0
2012-08-24,1,2012-08-24 10:15:00,2012-08-24 10:40:00,2012-08-24 11:00:00,2012-08-24 11:05:00,5443.0,5427.75,2012-08-24 11:45:00,5444.0,thesis_flip,15.25,0.25,0.01639344262295082,5.0
2012-08-27,-1,2012-08-27 09:55:00,2012-08-27 10:05:00,2012-08-27 10:50:00,2012-08-27 10:55:00,5451.25,5456.0,2012-08-27 11:05:00,5456.0,stop,4.75,-5.5,-1.1578947368421053,-110.0
2012-08-28,-1,2012-08-28 09:55:00,2012-08-28 10:25:00,2012-08-28 10:55:00,2012-08-28 11:00:00,5449.75,5458.5,2012-08-28 11:30:00,5451.0,thesis_flip,8.75,-2.0,-0.22857142857142856,-40.0
2012-09-03,-1,2012-09-03 09:50:00,2012-09-03 10:50:00,2012-09-03 10:55:00,2012-09-03 11:00:00,5446.5,5448.25,2012-09-03 11:05:00,5448.25,stop,1.75,-2.5,-1.4285714285714286,-50.0
2012-09-04,-1,2012-09-04 10:05:00,2012-09-04 10:35:00,2012-09-04 10:55:00,2012-09-04 11:00:00,5416.25,5431.75,2012-09-04 11:20:00,5418.75,thesis_flip,15.5,-3.25,-0.20967741935483872,-65.0
2012-09-05,1,2012-09-05 09:55:00,2012-09-05 10:10:00,2012-09-05 11:10:00,2012-09-05 11:15:00,5441.5,5432.5,2012-09-05 12:40:00,5444.75,thesis_flip,9.0,2.5,0.2777777777777778,50.0
2012-09-10,-1,2012-09-10 10:10:00,2012-09-10 10:25:00,2012-09-10 10:40:00,2012-09-10 10:45:00,5478.5,5488.75,2012-09-10 11:20:00,5482.75,thesis_flip,10.25,-5.0,-0.4878048780487805,-100.0
2012-09-11,1,2012-09-11 09:50:00,2012-09-11 10:30:00,2012-09-11 11:15:00,2012-09-11 11:20:00,5469.25,5455.75,2012-09-11 11:35:00,5467.75,thesis_flip,13.5,-2.25,-0.16666666666666666,-45.0
2012-09-13,1,2012-09-13 10:00:00,2012-09-13 10:35:00,2012-09-13 11:00:00,2012-09-13 11:05:00,5470.5,5464.75,2012-09-13 11:40:00,5470.25,thesis_flip,5.75,-1.0,-0.17391304347826086,-20.0
2012-09-17,-1,2012-09-17 09:45:00,2012-09-17 10:05:00,2012-09-17 10:35:00,2012-09-17 10:40:00,5521.75,5527.25,2012-09-17 14:25:00,5522.0,thesis_flip,5.5,-1.0,-0.18181818181818182,-20.0
2012-09-24,1,2012-09-24 10:00:00,2012-09-24 10:20:00,2012-09-24 10:55:00,2012-09-24 11:00:00,5516.25,5506.25,2012-09-24 11:15:00,5512.75,thesis_flip,10.0,-4.25,-0.425,-85.0
2012-09-26,-1,2012-09-26 09:45:00,2012-09-26 10:00:00,2012-09-26 10:20:00,2012-09-26 10:25:00,5453.25,5465.75,2012-09-26 10:55:00,5447.25,thesis_flip,12.5,5.25,0.42,105.0
2012-09-27,1,2012-09-27 10:10:00,2012-09-27 10:25:00,2012-09-27 10:30:00,2012-09-27 10:35:00,5468.0,5460.5,2012-09-27 11:10:00,5466.0,thesis_flip,7.5,-2.75,-0.36666666666666664,-55.0
2012-09-28,-1,2012-09-28 09:45:00,2012-09-28 10:05:00,2012-09-28 10:15:00,2012-09-28 10:20:00,5474.75,5484.0,2012-09-28 10:50:00,5474.5,thesis_flip,9.25,-0.5,-0.05405405405405406,-10.0
2012-10-03,1,2012-10-03 10:15:00,2012-10-03 10:25:00,2012-10-03 11:05:00,2012-10-03 11:10:00,5483.0,5476.0,2012-10-03 11:45:00,5485.75,thesis_flip,7.0,2.0,0.2857142857142857,40.0
2012-10-08,1,2012-10-08 09:50:00,2012-10-08 10:05:00,2012-10-08 10:40:00,2012-10-08 10:45:00,5465.25,5457.25,2012-10-08 11:10:00,5459.5,thesis_flip,8.0,-6.5,-0.8125,-130.0
2012-10-10,1,2012-10-10 09:45:00,2012-10-10 10:00:00,2012-10-10 10:25:00,2012-10-10 10:30:00,5418.25,5408.25,2012-10-10 10:45:00,5411.75,thesis_flip,10.0,-7.25,-0.725,-145.0
2012-10-11,-1,2012-10-11 09:50:00,2012-10-11 10:35:00,2012-10-11 10:50:00,2012-10-11 10:55:00,5417.75,5422.0,2012-10-11 12:10:00,5402.5,thesis_flip,4.25,14.5,3.411764705882353,290.0
2012-10-16,1,2012-10-16 09:55:00,2012-10-16 10:10:00,2012-10-16 10:15:00,2012-10-16 10:20:00,5425.25,5419.75,2012-10-16 12:25:00,5446.0,thesis_flip,5.5,20.0,3.6363636363636362,400.0
2012-10-17,1,2012-10-17 09:45:00,2012-10-17 10:10:00,2012-10-17 10:45:00,2012-10-17 10:50:00,5450.5,5439.75,2012-10-17 11:05:00,5446.0,thesis_flip,10.75,-5.25,-0.4883720930232558,-105.0
2012-10-19,-1,2012-10-19 10:15:00,2012-10-19 10:35:00,2012-10-19 10:45:00,2012-10-19 10:50:00,5383.75,5393.5,2012-10-19 12:40:00,5362.75,thesis_flip,9.75,20.25,2.076923076923077,405.0
2012-10-25,-1,2012-10-25 09:50:00,2012-10-25 10:15:00,2012-10-25 10:25:00,2012-10-25 10:30:00,5340.5,5347.5,2012-10-25 11:05:00,5335.0,thesis_flip,7.0,4.75,0.6785714285714286,95.0
2012-10-31,-1,2012-10-31 10:10:00,2012-10-31 10:35:00,2012-10-31 10:40:00,2012-10-31 10:45:00,5315.0,5326.25,2012-10-31 11:20:00,5318.25,thesis_flip,11.25,-4.0,-0.35555555555555557,-80.0
2012-11-02,-1,2012-11-02 09:45:00,2012-11-02 10:05:00,2012-11-02 11:00:00,2012-11-02 11:05:00,5354.75,5362.75,2012-11-02 12:20:00,5355.25,thesis_flip,8.0,-1.25,-0.15625,-25.0
2012-11-06,-1,2012-11-06 10:10:00,2012-11-06 10:25:00,2012-11-06 11:00:00,2012-11-06 11:05:00,5345.5,5349.25,2012-11-06 11:20:00,5348.5,thesis_flip,3.75,-3.75,-1.0,-75.0
2012-11-09,1,2012-11-09 10:05:00,2012-11-09 10:30:00,2012-11-09 10:40:00,2012-11-09 10:45:00,5266.75,5256.25,2012-11-09 11:25:00,5266.75,thesis_flip,10.5,-0.75,-0.07142857142857142,-15.0
2012-11-13,1,2012-11-13 09:45:00,2012-11-13 10:00:00,2012-11-13 10:10:00,2012-11-13 10:15:00,5255.75,5243.25,2012-11-13 11:40:00,5256.25,thesis_flip,12.5,-0.25,-0.02,-5.0
2012-11-14,-1,2012-11-14 09:55:00,2012-11-14 10:30:00,2012-11-14 10:50:00,2012-11-14 10:55:00,5229.0,5249.0,2012-11-14 11:10:00,5233.0,thesis_flip,20.0,-4.75,-0.2375,-95.0
2012-11-15,-1,2012-11-15 09:55:00,2012-11-15 10:30:00,2012-11-15 10:45:00,2012-11-15 10:50:00,5202.75,5217.5,2012-11-15 12:05:00,5198.0,thesis_flip,14.75,4.0,0.2711864406779661,80.0
2012-11-16,-1,2012-11-16 09:50:00,2012-11-16 10:25:00,2012-11-16 11:05:00,2012-11-16 11:10:00,5183.75,5193.75,2012-11-16 11:45:00,5187.0,thesis_flip,10.0,-4.0,-0.4,-80.0
2012-11-19,1,2012-11-19 09:45:00,2012-11-19 10:05:00,2012-11-19 10:15:00,2012-11-19 10:20:00,5247.25,5239.5,2012-11-19 11:35:00,5251.25,thesis_flip,7.75,3.25,0.41935483870967744,65.0
2012-11-20,1,2012-11-20 10:15:00,2012-11-20 10:35:00,2012-11-20 11:15:00,2012-11-20 11:20:00,5267.0,5261.5,2012-11-20 11:40:00,5267.75,thesis_flip,5.5,0.0,0.0,0.0
2012-11-30,-1,2012-11-30 10:05:00,2012-11-30 10:20:00,2012-11-30 10:35:00,2012-11-30 10:40:00,5353.0,5356.5,2012-11-30 11:05:00,5354.0,thesis_flip,3.5,-1.75,-0.5,-35.0
2012-12-03,-1,2012-12-03 10:00:00,2012-12-03 10:40:00,2012-12-03 10:50:00,2012-12-03 10:55:00,5358.0,5372.5,2012-12-03 11:55:00,5363.25,thesis_flip,14.5,-6.0,-0.41379310344827586,-120.0
2012-12-04,-1,2012-12-04 10:00:00,2012-12-04 10:40:00,2012-12-04 11:05:00,2012-12-04 11:10:00,5328.75,5349.0,2012-12-04 11:35:00,5334.5,thesis_flip,20.25,-6.5,-0.32098765432098764,-130.0
2012-12-06,1,2012-12-06 09:50:00,2012-12-06 10:15:00,2012-12-06 10:35:00,2012-12-06 10:40:00,5326.0,5310.75,2012-12-06 12:00:00,5334.75,thesis_flip,15.25,8.0,0.5245901639344263,160.0
2012-12-18,1,2012-12-18 09:45:00,2012-12-18 10:55:00,2012-12-18 11:10:00,2012-12-18 11:15:00,5368.75,5347.75,2012-12-18 12:05:00,5374.0,thesis_flip,21.0,4.5,0.21428571428571427,90.0
2012-12-19,-1,2012-12-19 09:50:00,2012-12-19 11:00:00,2012-12-19 11:20:00,2012-12-19 11:25:00,5387.5,5391.5,2012-12-19 11:30:00,5391.5,stop,4.0,-4.75,-1.1875,-95.0
2013-01-03,1,2013-01-03 10:05:00,2013-01-03 10:25:00,2013-01-03 11:30:00,2013-01-03 11:35:00,5426.0,5418.5,2013-01-03 11:50:00,5425.5,thesis_flip,7.5,-1.25,-0.16666666666666666,-25.0
2013-01-04,-1,2013-01-04 10:00:00,2013-01-04 10:25:00,2013-01-04 10:30:00,2013-01-04 10:35:00,5397.75,5405.25,2013-01-04 11:05:00,5399.0,thesis_flip,7.5,-2.0,-0.26666666666666666,-40.0
2013-01-07,1,2013-01-07 10:05:00,2013-01-07 10:30:00,2013-01-07 10:45:00,2013-01-07 10:50:00,5399.75,5389.25,2013-01-07 11:45:00,5397.5,thesis_flip,10.5,-3.0,-0.2857142857142857,-60.0
2013-01-11,-1,2013-01-11 10:05:00,2013-01-11 10:25:00,2013-01-11 10:50:00,2013-01-11 10:55:00,5415.75,5419.5,2013-01-11 11:05:00,5419.5,stop,3.75,-4.5,-1.2,-90.0
2013-01-16,1,2013-01-16 09:50:00,2013-01-16 10:15:00,2013-01-16 10:20:00,2013-01-16 10:25:00,5410.75,5403.5,2013-01-16 10:50:00,5408.0,thesis_flip,7.25,-3.5,-0.4827586206896552,-70.0
2013-01-17,1,2013-01-17 10:15:00,2013-01-17 10:55:00,2013-01-17 11:15:00,2013-01-17 11:20:00,5421.25,5416.5,2013-01-17 11:55:00,5421.75,thesis_flip,4.75,-0.25,-0.05263157894736842,-5.0
2013-01-23,1,2013-01-23 09:55:00,2013-01-23 10:25:00,2013-01-23 10:50:00,2013-01-23 10:55:00,5436.75,5434.0,2013-01-23 11:30:00,5435.0,thesis_flip,2.75,-2.5,-0.9090909090909091,-50.0
2013-01-25,1,2013-01-25 09:50:00,2013-01-25 10:05:00,2013-01-25 11:00:00,2013-01-25 11:05:00,5409.5,5403.0,2013-01-25 11:20:00,5408.75,thesis_flip,6.5,-1.5,-0.23076923076923078,-30.0
2013-01-29,-1,2013-01-29 10:00:00,2013-01-29 10:50:00,2013-01-29 11:10:00,2013-01-29 11:15:00,5409.0,5413.25,2013-01-29 11:20:00,5413.25,stop,4.25,-5.0,-1.1764705882352942,-100.0
2013-01-31,1,2013-01-31 09:50:00,2013-01-31 10:10:00,2013-01-31 10:30:00,2013-01-31 10:35:00,5423.25,5416.5,2013-01-31 10:50:00,5416.5,stop,6.75,-7.5,-1.1111111111111112,-150.0
2013-02-01,-1,2013-02-01 09:45:00,2013-02-01 10:35:00,2013-02-01 10:50:00,2013-02-01 10:55:00,5420.5,5433.25,2013-02-01 11:35:00,5431.0,thesis_flip,12.75,-11.25,-0.8823529411764706,-225.0
2013-02-05,1,2013-02-05 09:50:00,2013-02-05 10:15:00,2013-02-05 10:35:00,2013-02-05 10:40:00,5418.75,5408.5,2013-02-05 11:45:00,5418.75,thesis_flip,10.25,-0.75,-0.07317073170731707,-15.0
2013-02-07,-1,2013-02-07 09:50:00,2013-02-07 10:35:00,2013-02-07 10:50:00,2013-02-07 10:55:00,5396.25,5423.75,2013-02-07 11:10:00,5405.0,thesis_flip,27.5,-9.5,-0.34545454545454546,-190.0
2013-02-08,1,2013-02-08 09:50:00,2013-02-08 10:25:00,2013-02-08 10:55:00,2013-02-08 11:00:00,5458.75,5453.25,2013-02-08 11:15:00,5457.0,thesis_flip,5.5,-2.5,-0.45454545454545453,-50.0
2013-02-15,1,2013-02-15 10:00:00,2013-02-15 10:25:00,2013-02-15 10:55:00,2013-02-15 11:00:00,5455.25,5451.75,2013-02-15 11:20:00,5453.5,thesis_flip,3.5,-2.5,-0.7142857142857143,-50.0
2013-02-19,1,2013-02-19 09:45:00,2013-02-19 10:30:00,2013-02-19 11:15:00,2013-02-19 11:20:00,5453.0,5450.0,2013-02-19 12:10:00,5452.5,thesis_flip,3.0,-1.25,-0.4166666666666667,-25.0
2013-02-20,-1,2013-02-20 09:55:00,2013-02-20 10:25:00,2013-02-20 10:45:00,2013-02-20 10:50:00,5457.0,5461.25,2013-02-20 12:20:00,5447.25,thesis_flip,4.25,9.0,2.1176470588235294,180.0
2013-02-21,-1,2013-02-21 09:45:00,2013-02-21 10:55:00,2013-02-21 11:10:00,2013-02-21 11:15:00,5398.25,5409.0,2013-02-21 11:45:00,5398.5,thesis_flip,10.75,-1.0,-0.09302325581395349,-20.0
2013-02-22,-1,2013-02-22 09:45:00,2013-02-22 09:55:00,2013-02-22 10:30:00,2013-02-22 10:35:00,5402.0,5406.75,2013-02-22 11:30:00,5403.25,thesis_flip,4.75,-2.0,-0.42105263157894735,-40.0
2013-02-25,-1,2013-02-25 10:25:00,2013-02-25 10:40:00,2013-02-25 10:50:00,2013-02-25 10:55:00,5426.25,5438.25,2013-02-25 11:10:00,5430.5,thesis_flip,12.0,-5.0,-0.4166666666666667,-100.0
2013-02-27,1,2013-02-27 09:50:00,2013-02-27 10:25:00,2013-02-27 10:35:00,2013-02-27 10:40:00,5414.25,5396.5,2013-02-27 11:35:00,5420.25,thesis_flip,17.75,5.25,0.29577464788732394,105.0
2013-03-01,1,2013-03-01 10:05:00,2013-03-01 10:35:00,2013-03-01 10:40:00,2013-03-01 10:45:00,5419.25,5403.5,2013-03-01 11:15:00,5422.0,thesis_flip,15.75,2.0,0.12698412698412698,40.0
2013-03-05,1,2013-03-05 10:15:00,2013-03-05 10:35:00,2013-03-05 11:30:00,2013-03-05 11:35:00,5477.75,5469.5,2013-03-05 12:10:00,5482.5,thesis_flip,8.25,4.0,0.48484848484848486,80.0
2013-03-06,-1,2013-03-06 10:30:00,2013-03-06 10:40:00,2013-03-06 10:50:00,2013-03-06 10:55:00,5474.0,5480.75,2013-03-06 11:20:00,5476.25,thesis_flip,6.75,-3.0,-0.4444444444444444,-60.0
2013-03-08,-1,2013-03-08 09:45:00,2013-03-08 10:15:00,2013-03-08 11:20:00,2013-03-08 11:25:00,5483.0,5487.75,2013-03-08 12:55:00,5481.5,thesis_flip,4.75,0.75,0.15789473684210525,15.0
2013-03-11,-1,2013-03-11 10:25:00,2013-03-11 10:35:00,2013-03-11 10:50:00,2013-03-11 10:55:00,5474.5,5477.75,2013-03-11 11:05:00,5477.75,stop,3.25,-4.0,-1.2307692307692308,-80.0
2013-03-13,-1,2013-03-13 10:00:00,2013-03-13 10:30:00,2013-03-13 11:00:00,2013-03-13 11:05:00,5480.0,5483.0,2013-03-13 11:10:00,5483.0,stop,3.0,-3.75,-1.25,-75.0
2013-03-14,-1,2013-03-14 10:10:00,2013-03-14 10:30:00,2013-03-14 11:25:00,2013-03-14 11:30:00,5486.0,5489.5,2013-03-14 11:45:00,5487.5,thesis_flip,3.5,-2.25,-0.6428571428571429,-45.0
2013-03-20,-1,2013-03-20 09:45:00,2013-03-20 10:25:00,2013-03-20 10:35:00,2013-03-20 10:40:00,5478.75,5488.0,2013-03-20 11:00:00,5482.25,thesis_flip,9.25,-4.25,-0.4594594594594595,-85.0
2013-03-21,-1,2013-03-21 10:15:00,2013-03-21 10:40:00,2013-03-21 11:00:00,2013-03-21 11:05:00,5456.75,5462.25,2013-03-21 11:15:00,5462.25,stop,5.5,-6.25,-1.1363636363636365,-125.0
2013-03-22,1,2013-03-22 10:05:00,2013-03-22 10:20:00,2013-03-22 11:25:00,2013-03-22 11:30:00,5473.75,5468.5,2013-03-22 11:45:00,5471.0,thesis_flip,5.25,-3.5,-0.6666666666666666,-70.0
2013-03-27,1,2013-03-27 09:50:00,2013-03-27 10:50:00,2013-03-27 11:10:00,2013-03-27 11:15:00,5482.25,5466.0,2013-03-27 13:10:00,5480.75,thesis_flip,16.25,-2.25,-0.13846153846153847,-45.0
2013-04-02,1,2013-04-02 09:50:00,2013-04-02 10:25:00,2013-04-02 10:45:00,2013-04-02 10:50:00,5508.25,5500.25,2013-04-02 11:40:00,5507.0,thesis_flip,8.0,-2.0,-0.25,-40.0
2013-04-03,-1,2013-04-03 10:00:00,2013-04-03 11:05:00,2013-04-03 11:30:00,2013-04-03 11:35:00,5491.25,5500.75,2013-04-03 11:50:00,5494.5,thesis_flip,9.5,-4.0,-0.42105263157894735,-80.0
2013-04-09,-1,2013-04-09 09:50:00,2013-04-09 10:35:00,2013-04-09 10:40:00,2013-04-09 10:45:00,5470.75,5476.25,2013-04-09 11:35:00,5468.5,thesis_flip,5.5,1.5,0.2727272727272727,30.0
2013-04-10,1,2013-04-10 09:45:00,2013-04-10 10:15:00,2013-04-10 10:30:00,2013-04-10 10:35:00,5524.0,5503.0,2013-04-10 12:05:00,5535.25,thesis_flip,21.0,10.5,0.5,210.0
2013-04-11,1,2013-04-11 09:45:00,2013-04-11 10:10:00,2013-04-11 10:55:00,2013-04-11 11:00:00,5542.0,5532.0,2013-04-11 11:35:00,5542.75,thesis_flip,10.0,0.0,0.0,0.0
2013-04-12,-1,2013-04-12 10:00:00,2013-04-12 10:20:00,2013-04-12 10:35:00,2013-04-12 10:40:00,5528.75,5537.0,2013-04-12 11:20:00,5522.25,thesis_flip,8.25,5.75,0.696969696969697,115.0
2013-04-15,-1,2013-04-15 09:45:00,2013-04-15 10:10:00,2013-04-15 11:00:00,2013-04-15 11:05:00,5521.25,5529.75,2013-04-15 11:40:00,5526.75,thesis_flip,8.5,-6.25,-0.7352941176470589,-125.0
2013-04-17,-1,2013-04-17 10:00:00,2013-04-17 10:25:00,2013-04-17 10:35:00,2013-04-17 10:40:00,5466.75,5485.5,2013-04-17 11:15:00,5460.0,thesis_flip,18.75,6.0,0.32,120.0
2013-04-24,-1,2013-04-24 10:10:00,2013-04-24 10:20:00,2013-04-24 11:05:00,2013-04-24 11:10:00,5507.5,5516.0,2013-04-24 11:25:00,5511.75,thesis_flip,8.5,-5.0,-0.5882352941176471,-100.0
2013-04-25,1,2013-04-25 10:15:00,2013-04-25 10:30:00,2013-04-25 10:40:00,2013-04-25 10:45:00,5541.25,5533.25,2013-04-25 11:00:00,5538.0,thesis_flip,8.0,-4.0,-0.5,-80.0
2013-05-08,1,2013-05-08 09:50:00,2013-05-08 10:30:00,2013-05-08 10:35:00,2013-05-08 10:40:00,5647.5,5636.0,2013-05-08 12:30:00,5648.5,thesis_flip,11.5,0.25,0.021739130434782608,5.0
2013-05-10,1,2013-05-10 09:55:00,2013-05-10 10:50:00,2013-05-10 11:25:00,2013-05-10 11:30:00,5656.0,5647.25,2013-05-10 11:50:00,5653.5,thesis_flip,8.75,-3.25,-0.37142857142857144,-65.0
2013-05-13,1,2013-05-13 10:10:00,2013-05-13 10:35:00,2013-05-13 10:45:00,2013-05-13 10:50:00,5667.75,5661.75,2013-05-13 11:20:00,5661.75,stop,6.0,-6.75,-1.125,-135.0
2013-05-16,1,2013-05-16 09:50:00,2013-05-16 10:20:00,2013-05-16 10:35:00,2013-05-16 10:40:00,5695.5,5688.75,2013-05-16 12:05:00,5699.0,thesis_flip,6.75,2.75,0.4074074074074074,55.0
